user_id,recipe_id,predicted_rating,rank
2586,66,5.0,5
2586,93,5.0,6
2586,112,5.0,7
2586,142,5.0,8
2586,143,5.0,9
2586,150,5.0,10
2586,153,5.0,11
2586,167,5.0,12
2586,172,5.0,13
2586,186,5.0,14
2586,187,5.0,15
2586,192,5.0,16
2586,198,5.0,17
2586,203,5.0,18
2586,232,5.0,19
2586,242,5.0,20
2695,61358,5.0,1
2695,73578,5.0,2
2695,183081,5.0,3
2695,52108,5.0,4
2695,491858,5.0,5
2695,169352,5.0,6
2695,45207,5.0,7
2695,52298,5.0,8
2695,107927,5.0,9
2695,145808,5.0,10
2695,380988,5.0,11
2695,468478,5.0,12
2695,121799,4.9118,13
2695,129686,4.9087,14
2695,96236,4.9087,15
2695,308528,4.9087,16
2695,210910,4.9087,17
2695,88982,4.9087,18
2695,183614,4.9087,19
2695,26967,4.9087,20
3111,162173,5.0,1
3111,123479,5.0,2
3111,205025,5.0,3
3111,158386,5.0,4
3111,37844,5.0,5
3111,415971,5.0,6
3111,169007,5.0,7
3111,120396,5.0,8
3111,16655,5.0,9
3111,413849,5.0,10
3111,54178,5.0,11
3111,54252,5.0,12
3111,504392,5.0,13
3111,140272,5.0,14
3111,140394,5.0,15
3111,20960,5.0,16
3111,139517,5.0,17
3111,115001,5.0,18
3111,322672,5.0,19
3111,16412,5.0,20
3205,497021,5.0,1
3205,109943,5.0,2
3205,109884,5.0,3
3205,139499,5.0,4
3205,139447,5.0,5
3205,52711,5.0,6
3205,52689,5.0,7
3205,109416,5.0,8
3205,502784,5.0,9
3205,502269,5.0,10
3205,501988,5.0,11
3205,1035,5.0,12
3205,1005,5.0,13
3205,962,5.0,14
3205,930,5.0,15
3205,109996,5.0,16
3205,49929,5.0,17
3205,86153,5.0,18
3205,532740,5.0,19
3205,186,5.0,20
3288,53558,5.0,1
3288,970,5.0,2
3288,105920,5.0,3
3288,378,5.0,4
3288,324,5.0,5
3288,201592,5.0,6
3288,201570,5.0,7
3288,122218,5.0,8
3288,344164,5.0,9
3288,203421,5.0,10
3288,85273,5.0,11
3288,85258,5.0,12
3288,141516,5.0,13
3288,85173,5.0,14
3288,22462,5.0,15
3288,106633,5.0,16
3288,106542,5.0,17
3288,294720,5.0,18
3288,293206,5.0,19
3288,73505,5.0,20
4291,75496,5.0,1
4291,153134,5.0,2
4291,153125,5.0,3
4291,153046,5.0,4
4291,44400,5.0,5
4291,234465,5.0,6
4291,102312,5.0,7
4291,234433,5.0,8
4291,102255,5.0,9
4291,133359,5.0,10
4291,44311,5.0,11
4291,636,5.0,12
4291,101764,5.0,13
4291,44273,5.0,14
4291,153,5.0,15
4291,378,5.0,16
4291,517596,5.0,17
4291,499705,5.0,18
4291,30058,5.0,19
4291,860,5.0,20
4439,186,5.0,1
4439,153724,5.0,2
4439,504819,5.0,3
4439,558,5.0,4
4439,543,5.0,5
4439,506,5.0,6
4439,502,5.0,7
4439,153714,5.0,8
4439,75435,5.0,9
4439,75408,5.0,10
4439,75401,5.0,11
4439,75357,5.0,12
4439,153229,5.0,13
4439,153163,5.0,14
4439,153534,5.0,15
4439,518078,5.0,16
4439,192,5.0,17
4439,153449,5.0,18
4439,142,5.0,19
4439,93,5.0,20
4470,517416,5.0,1
4470,517410,5.0,2
4470,516009,5.0,3
4470,185518,5.0,4
4470,532740,5.0,5
4470,185235,5.0,6
4470,548,5.0,7
4470,543,5.0,8
4470,512,5.0,9
4470,506,5.0,10
4470,502,5.0,11
4470,456,5.0,12
4470,185197,5.0,13
4470,647,5.0,14
4470,638,5.0,15
4470,513812,5.0,16
4470,172549,5.0,17
4470,172498,5.0,18
4470,185188,5.0,19
4470,172461,5.0,20
4500,93,5.0,1
4500,505862,5.0,2
4500,505927,5.0,3
4500,151779,5.0,4
4500,506822,5.0,5
4500,506892,5.0,6
4500,507926,5.0,7
4500,508008,5.0,8
4500,508523,5.0,9
4500,140047,5.0,10
4500,140050,5.0,11
4500,140051,5.0,12
4500,140088,5.0,13
4500,140103,5.0,14
4500,140136,5.0,15
4500,140140,5.0,16
4500,517594,5.0,17
4500,140160,5.0,18
4500,140176,5.0,19
4500,140186,5.0,20
4601,158082,5.0,1
4601,18678,5.0,2
4601,157732,5.0,3
4601,205289,5.0,4
4601,205169,5.0,5
4601,110626,5.0,6
4601,90683,5.0,7
4601,198,5.0,8
4601,90739,5.0,9
4601,384909,5.0,10
4601,140915,5.0,11
4601,25290,5.0,12
4601,385375,5.0,13
4601,74194,5.0,14
4601,74183,5.0,15
4601,317221,5.0,16
4601,261164,5.0,17
4601,251773,5.0,18
4601,156961,5.0,19
4601,156902,5.0,20
4657,503642,5.0,1
4657,647,5.0,2
4657,45637,5.0,3
4657,98242,5.0,4
4657,98221,5.0,5
4657,249702,5.0,6
4657,24054,5.0,7
4657,24051,5.0,8
4657,29709,5.0,9
4657,29679,5.0,10
4657,29668,5.0,11
4657,119178,5.0,12
4657,213359,5.0,13
4657,84033,5.0,14
4657,517873,5.0,15
4657,517529,5.0,16
4657,84051,5.0,17
4657,497021,5.0,18
4657,84030,5.0,19
4657,561,5.0,20
4740,54557,5.0,1
4740,166805,5.0,2
4740,59717,5.0,3
4740,166439,5.0,4
4740,47003,5.0,5
4740,111169,5.0,6
4740,15641,5.0,7
4740,371346,5.0,8
4740,371437,5.0,9
4740,213903,5.0,10
4740,15507,5.0,11
4740,15522,5.0,12
4740,166535,5.0,13
4740,166579,5.0,14
4740,211459,5.0,15
4740,181738,5.0,16
4740,181251,5.0,17
4740,267920,5.0,18
4740,140272,5.0,19
4740,140394,5.0,20
4753,416928,5.0,1
4753,72678,5.0,2
4753,503642,5.0,3
4753,73264,5.0,4
4753,246,5.0,5
4753,73172,5.0,6
4753,72507,5.0,7
4753,505050,5.0,8
4753,504846,5.0,9
4753,504803,5.0,10
4753,504246,5.0,11
4753,561,5.0,12
4753,504482,5.0,13
4753,504455,5.0,14
4753,39444,5.0,15
4753,197977,5.0,16
4753,503886,5.0,17
4753,197875,5.0,18
4753,89498,5.0,19
4753,196336,5.0,20
5060,511995,5.0,1
5060,505784,5.0,2
5060,505862,5.0,3
5060,505927,5.0,4
5060,505997,5.0,5
5060,506822,5.0,6
5060,98706,5.0,7
5060,98453,5.0,8
5060,98547,5.0,9
5060,98549,5.0,10
5060,98566,5.0,11
5060,62,5.0,12
5060,66,5.0,13
5060,153,5.0,14
5060,192,5.0,15
5060,198,5.0,16
5060,40,5.0,17
5060,271,5.0,18
5060,280,5.0,19
5060,310,5.0,20
5523,43743,5.0,1
5523,487398,5.0,2
5523,488674,5.0,3
5523,43908,5.0,4
5523,517410,5.0,5
5523,517529,5.0,6
5523,43614,5.0,7
5523,43639,5.0,8
5523,44048,5.0,9
5523,519802,5.0,10
5523,44079,5.0,11
5523,44124,5.0,12
5523,43957,5.0,13
5523,43986,5.0,14
5523,246,5.0,15
5523,43891,5.0,16
5523,43858,5.0,17
5523,502784,5.0,18
5523,499188,5.0,19
5523,499341,5.0,20
5672,558,5.0,1
5672,548,5.0,2
5672,124623,5.0,3
5672,519,5.0,4
5672,506,5.0,5
5672,502,5.0,6
5672,124617,5.0,7
5672,124613,5.0,8
5672,513812,5.0,9
5672,124610,5.0,10
5672,124599,5.0,11
5672,512383,5.0,12
5672,166284,5.0,13
5672,510968,5.0,14
5672,510906,5.0,15
5672,166279,5.0,16
5672,522889,5.0,17
5672,166252,5.0,18
5672,166250,5.0,19
5672,198,5.0,20
6164,39522,5.0,1
6164,39631,5.0,2
6164,40395,5.0,3
6164,182205,5.0,4
6164,173017,5.0,5
6164,19259,5.0,6
6164,166118,5.0,7
6164,19065,5.0,8
6164,203240,5.0,9
6164,18657,5.0,10
6164,168722,5.0,11
6164,18725,5.0,12
6164,148928,5.0,13
6164,156961,5.0,14
6164,486261,5.0,15
6164,161779,5.0,16
6164,148201,5.0,17
6164,148628,5.0,18
6164,153977,5.0,19
6164,210757,5.0,20
6258,132604,5.0,1
6258,509252,5.0,2
6258,280,5.0,3
6258,186363,5.0,4
6258,186352,5.0,5
6258,94818,5.0,6
6258,134316,5.0,7
6258,144875,5.0,8
6258,134289,5.0,9
6258,778,5.0,10
6258,773,5.0,11
6258,749,5.0,12
6258,144854,5.0,13
6258,271,5.0,14
6258,278,5.0,15
6258,346,5.0,16
6258,186650,5.0,17
6258,186129,5.0,18
6258,186128,5.0,19
6258,186127,5.0,20
6357,510906,5.0,1
6357,513812,5.0,2
6357,378,5.0,3
6357,346,5.0,4
6357,271,5.0,5
6357,107643,5.0,6
6357,107639,5.0,7
6357,107626,5.0,8
6357,508523,5.0,9
6357,107693,5.0,10
6357,107674,5.0,11
6357,107655,5.0,12
6357,107646,5.0,13
6357,512,5.0,14
6357,515572,5.0,15
6357,515858,5.0,16
6357,40,5.0,17
6357,504482,5.0,18
6357,504455,5.0,19
6357,504308,5.0,20
6512,543,5.0,1
6512,567,5.0,2
6512,179864,5.0,3
6512,179867,5.0,4
6512,179877,5.0,5
6512,642,5.0,6
6512,647,5.0,7
6512,648,5.0,8
6512,505862,5.0,9
6512,505927,5.0,10
6512,506822,5.0,11
6512,507924,5.0,12
6512,209963,5.0,13
6512,179895,5.0,14
6512,49,5.0,15
6512,62,5.0,16
6512,179985,5.0,17
6512,271,5.0,18
6512,314,5.0,19
6512,324,5.0,20
6550,532736,5.0,1
6550,510968,5.0,2
6550,510906,5.0,3
6550,510905,5.0,4
6550,510904,5.0,5
6550,159745,5.0,6
6550,510340,5.0,7
6550,561,5.0,8
6550,558,5.0,9
6550,556,5.0,10
6550,548,5.0,11
6550,543,5.0,12
6550,519,5.0,13
6550,502,5.0,14
6550,456,5.0,15
6550,160180,5.0,16
6550,192,5.0,17
6550,186,5.0,18
6550,167,5.0,19
6550,153,5.0,20
6651,62,5.0,1
6651,268157,5.0,2
6651,182313,5.0,3
6651,209079,5.0,4
6651,510904,5.0,5
6651,517873,5.0,6
6651,636,5.0,7
6651,647,5.0,8
6651,648,5.0,9
6651,505927,5.0,10
6651,505997,5.0,11
6651,506822,5.0,12
6651,515858,5.0,13
6651,167,5.0,14
6651,182509,5.0,15
6651,182403,5.0,16
6651,517529,5.0,17
6651,192,5.0,18
6651,532740,5.0,19
6651,511995,5.0,20
6702,509252,5.0,1
6702,77446,5.0,2
6702,120681,5.0,3
6702,128736,5.0,4
6702,39419,5.0,5
6702,56662,5.0,6
6702,80661,5.0,7
6702,80652,5.0,8
6702,156695,5.0,9
6702,33454,5.0,10
6702,66414,5.0,11
6702,66929,5.0,12
6702,80891,5.0,13
6702,26138,5.0,14
6702,26117,5.0,15
6702,23834,5.0,16
6702,77279,5.0,17
6702,216224,5.0,18
6702,174151,5.0,19
6702,18066,5.0,20
6836,517596,5.0,1
6836,607,5.0,2
6836,100474,5.0,3
6836,100079,5.0,4
6836,100083,5.0,5
6836,100111,5.0,6
6836,100116,5.0,7
6836,100291,5.0,8
6836,100259,5.0,9
6836,242,5.0,10
6836,246,5.0,11
6836,271,5.0,12
6836,310,5.0,13
6836,617,5.0,14
6836,648,5.0,15
6836,93,5.0,16
6836,66,5.0,17
6836,78461,5.0,18
6836,505927,5.0,19
6836,506822,5.0,20
7093,40,5.0,1
7093,49,5.0,2
7093,58,5.0,3
7093,62,5.0,4
7093,66,5.0,5
7093,93,5.0,6
7093,112,5.0,7
7093,142,5.0,8
7093,143,5.0,9
7093,150,5.0,10
7093,153,5.0,11
7093,167,5.0,12
7093,172,5.0,13
7093,186,5.0,14
7093,187,5.0,15
7093,192,5.0,16
7093,198,5.0,17
7093,203,5.0,18
7093,232,5.0,19
7093,242,5.0,20
7108,571,5.0,1
7108,604,5.0,2
7108,607,5.0,3
7108,112206,5.0,4
7108,112212,5.0,5
7108,112777,5.0,6
7108,112831,5.0,7
7108,112641,5.0,8
7108,278,5.0,9
7108,211218,5.0,10
7108,378,5.0,11
7108,414,5.0,12
7108,517410,5.0,13
7108,634,5.0,14
7108,504292,5.0,15
7108,504304,5.0,16
7108,211241,5.0,17
7108,64286,5.0,18
7108,205289,5.0,19
7108,205507,5.0,20
7308,45780,5.0,1
7308,149360,5.0,2
7308,143344,5.0,3
7308,22790,5.0,4
7308,22855,5.0,5
7308,144984,5.0,6
7308,145027,5.0,7
7308,144778,5.0,8
7308,144439,5.0,9
7308,144067,5.0,10
7308,198,5.0,11
7308,246,5.0,12
7308,504803,5.0,13
7308,497021,5.0,14
7308,45713,5.0,15
7308,45567,5.0,16
7308,45539,5.0,17
7308,536,5.0,18
7308,495263,5.0,19
7308,495275,5.0,20
7422,213969,5.0,1
7422,76768,5.0,2
7422,76855,5.0,3
7422,75756,5.0,4
7422,41418,5.0,5
7422,31540,5.0,6
7422,276121,5.0,7
7422,96717,5.0,8
7422,304207,5.0,9
7422,276313,5.0,10
7422,75894,5.0,11
7422,214223,5.0,12
7422,601,5.0,13
7422,41344,5.0,14
7422,131093,5.0,15
7422,127740,5.0,16
7422,519,5.0,17
7422,36008,5.0,18
7422,28714,5.0,19
7422,355418,5.0,20
7456,40,5.0,1
7456,49,5.0,2
7456,58,5.0,3
7456,62,5.0,4
7456,66,5.0,5
7456,93,5.0,6
7456,112,5.0,7
7456,142,5.0,8
7456,143,5.0,9
7456,150,5.0,10
7456,153,5.0,11
7456,167,5.0,12
7456,172,5.0,13
7456,186,5.0,14
7456,187,5.0,15
7456,192,5.0,16
7456,198,5.0,17
7456,203,5.0,18
7456,232,5.0,19
7456,242,5.0,20
7676,22128,5.0,1
7676,183606,5.0,2
7676,44529,5.0,3
7676,44656,5.0,4
7676,44487,5.0,5
7676,44281,5.0,6
7676,485077,5.0,7
7676,749,5.0,8
7676,178839,5.0,9
7676,182509,5.0,10
7676,182177,5.0,11
7676,301543,5.0,12
7676,12662,5.0,13
7676,90910,5.0,14
7676,299408,5.0,15
7676,298128,5.0,16
7676,90828,5.0,17
7676,44133,5.0,18
7676,246,5.0,19
7676,44232,5.0,20
7798,40,5.0,1
7798,49,5.0,2
7798,58,5.0,3
7798,62,5.0,4
7798,66,5.0,5
7798,93,5.0,6
7798,112,5.0,7
7798,142,5.0,8
7798,143,5.0,9
7798,150,5.0,10
7798,153,5.0,11
7798,167,5.0,12
7798,172,5.0,13
7798,186,5.0,14
7798,187,5.0,15
7798,192,5.0,16
7798,198,5.0,17
7798,203,5.0,18
7798,232,5.0,19
7798,242,5.0,20
7802,278,5.0,1
7802,271158,5.0,2
7802,271205,5.0,3
7802,271217,5.0,4
7802,271261,5.0,5
7802,543,5.0,6
7802,137324,5.0,7
7802,137329,5.0,8
7802,137344,5.0,9
7802,137370,5.0,10
7802,634,5.0,11
7802,137380,5.0,12
7802,647,5.0,13
7802,137393,5.0,14
7802,137426,5.0,15
7802,270955,5.0,16
7802,271023,5.0,17
7802,169648,5.0,18
7802,169649,5.0,19
7802,169661,5.0,20
8005,1236,5.0,1
8005,100761,5.0,2
8005,149363,5.0,3
8005,66057,5.0,4
8005,23144,5.0,5
8005,159144,5.0,6
8005,159241,5.0,7
8005,70226,5.0,8
8005,150028,5.0,9
8005,99094,5.0,10
8005,495338,5.0,11
8005,497758,5.0,12
8005,1035,5.0,13
8005,962,5.0,14
8005,100526,5.0,15
8005,99329,5.0,16
8005,155186,5.0,17
8005,100777,5.0,18
8005,133106,5.0,19
8005,133080,5.0,20
8239,318841,5.0,1
8239,125723,5.0,2
8239,218584,5.0,3
8239,77967,5.0,4
8239,55192,5.0,5
8239,398780,5.0,6
8239,154267,5.0,7
8239,218938,5.0,8
8239,61230,5.0,9
8239,37926,5.0,10
8239,85545,5.0,11
8239,181996,5.0,12
8239,181994,5.0,13
8239,46882,5.0,14
8239,125760,5.0,15
8239,49110,5.0,16
8239,334483,5.0,17
8239,263058,5.0,18
8239,91733,5.0,19
8239,51408,5.0,20
8377,170962,5.0,1
8377,54679,5.0,2
8377,54699,5.0,3
8377,54426,5.0,4
8377,54446,5.0,5
8377,54448,5.0,6
8377,54521,5.0,7
8377,54567,5.0,8
8377,54595,5.0,9
8377,54597,5.0,10
8377,532740,5.0,11
8377,246,5.0,12
8377,271,5.0,13
8377,378,5.0,14
8377,445,5.0,15
8377,170601,5.0,16
8377,54666,5.0,17
8377,171347,5.0,18
8377,171368,5.0,19
8377,171405,5.0,20
8396,21320,5.0,1
8396,21313,5.0,2
8396,21726,5.0,3
8396,21882,5.0,4
8396,364929,5.0,5
8396,120007,5.0,6
8396,114275,5.0,7
8396,189254,5.0,8
8396,114487,5.0,9
8396,114638,5.0,10
8396,834,5.0,11
8396,72545,5.0,12
8396,778,5.0,13
8396,119092,5.0,14
8396,22080,5.0,15
8396,22227,5.0,16
8396,72497,5.0,17
8396,71618,5.0,18
8396,193905,5.0,19
8396,372787,5.0,20
8526,647,5.0,1
8526,158591,5.0,2
8526,508008,5.0,3
8526,507924,5.0,4
8526,505862,5.0,5
8526,665,5.0,6
8526,158309,5.0,7
8526,153,5.0,8
8526,571,5.0,9
8526,561,5.0,10
8526,192,5.0,11
8526,548,5.0,12
8526,543,5.0,13
8526,464,5.0,14
8526,456,5.0,15
8526,314,5.0,16
8526,242,5.0,17
8526,228909,5.0,18
8526,228870,5.0,19
8526,517658,5.0,20
8527,116814,5.0,1
8527,505050,5.0,2
8527,147803,5.0,3
8527,147769,5.0,4
8527,147754,5.0,5
8527,116779,5.0,6
8527,116718,5.0,7
8527,503003,5.0,8
8527,502859,5.0,9
8527,502831,5.0,10
8527,962,5.0,11
8527,931,5.0,12
8527,860,5.0,13
8527,72367,5.0,14
8527,809,5.0,15
8527,506822,5.0,16
8527,647,5.0,17
8527,116884,5.0,18
8527,116882,5.0,19
8527,116878,5.0,20
8606,178154,5.0,1
8606,601,5.0,2
8606,513812,5.0,3
8606,177981,5.0,4
8606,510906,5.0,5
8606,510340,5.0,6
8606,558,5.0,7
8606,543,5.0,8
8606,519,5.0,9
8606,607,5.0,10
8606,502,5.0,11
8606,445,5.0,12
8606,432,5.0,13
8606,517873,5.0,14
8606,517692,5.0,15
8606,198,5.0,16
8606,145496,5.0,17
8606,145491,5.0,18
8606,178151,5.0,19
8606,145464,5.0,20
8629,136850,5.0,1
8629,370342,5.0,2
8629,88207,5.0,3
8629,398191,5.0,4
8629,21361,5.0,5
8629,153134,5.0,6
8629,234871,5.0,7
8629,112425,5.0,8
8629,102459,5.0,9
8629,60980,5.0,10
8629,81790,5.0,11
8629,81900,5.0,12
8629,225381,5.0,13
8629,83448,5.0,14
8629,103140,5.0,15
8629,280,5.0,16
8629,395619,5.0,17
8629,97586,5.0,18
8629,29085,5.0,19
8629,28937,5.0,20
8688,522889,5.0,1
8688,515858,5.0,2
8688,515572,5.0,3
8688,532740,5.0,4
8688,162250,5.0,5
8688,544,5.0,6
8688,543,5.0,7
8688,162210,5.0,8
8688,512,5.0,9
8688,506,5.0,10
8688,502,5.0,11
8688,647,5.0,12
8688,513812,5.0,13
8688,512383,5.0,14
8688,511995,5.0,15
8688,150,5.0,16
8688,192,5.0,17
8688,169708,5.0,18
8688,169707,5.0,19
8688,169909,5.0,20
8937,278886,5.0,1
8937,278217,5.0,2
8937,279553,5.0,3
8937,279220,5.0,4
8937,88735,5.0,5
8937,88031,5.0,6
8937,87940,5.0,7
8937,16624,5.0,8
8937,276550,5.0,9
8937,276472,5.0,10
8937,88982,5.0,11
8937,88853,5.0,12
8937,284953,5.0,13
8937,285011,5.0,14
8937,285103,5.0,15
8937,285159,5.0,16
8937,62677,5.0,17
8937,62708,5.0,18
8937,778,5.0,19
8937,491126,5.0,20
9328,501988,5.0,1
9328,503019,5.0,2
9328,202769,5.0,3
9328,504392,5.0,4
9328,203093,5.0,5
9328,505595,5.0,6
9328,203074,5.0,7
9328,50124,5.0,8
9328,567,5.0,9
9328,536,5.0,10
9328,314,5.0,11
9328,62,5.0,12
9328,153,5.0,13
9328,50101,5.0,14
9328,49,5.0,15
9328,536678,5.0,16
9328,61353,5.0,17
9328,61269,5.0,18
9328,167931,5.0,19
9328,167914,5.0,20
9579,188310,5.0,1
9579,213034,5.0,2
9579,213060,5.0,3
9579,213080,5.0,4
9579,122968,5.0,5
9579,171215,5.0,6
9579,156336,5.0,7
9579,156337,5.0,8
9579,156444,5.0,9
9579,78024,5.0,10
9579,123773,5.0,11
9579,211649,5.0,12
9579,286965,5.0,13
9579,171327,5.0,14
9579,171434,5.0,15
9579,26001,5.0,16
9579,187,5.0,17
9579,212477,5.0,18
9579,123000,5.0,19
9579,70190,5.0,20
9580,164434,5.0,1
9580,272235,5.0,2
9580,272244,5.0,3
9580,271,5.0,4
9580,280,5.0,5
9580,543,5.0,6
9580,544,5.0,7
9580,556,5.0,8
9580,558,5.0,9
9580,561,5.0,10
9580,593,5.0,11
9580,601,5.0,12
9580,604,5.0,13
9580,636,5.0,14
9580,642,5.0,15
9580,445,5.0,16
9580,432,5.0,17
9580,164185,5.0,18
9580,164200,5.0,19
9580,164231,5.0,20
9622,15229,5.0,1
9622,85148,5.0,2
9622,206892,5.0,3
9622,263265,5.0,4
9622,51152,5.0,5
9622,48219,5.0,6
9622,52569,5.0,7
9622,200068,5.0,8
9622,115057,5.0,9
9622,103243,5.0,10
9622,124324,5.0,11
9622,161578,5.0,12
9622,84419,5.0,13
9622,223430,5.0,14
9622,114707,5.0,15
9622,4765,5.0,16
9622,312481,5.0,17
9622,82175,5.0,18
9622,192205,5.0,19
9622,126232,5.0,20
9670,294235,5.0,1
9670,133656,5.0,2
9670,133669,5.0,3
9670,182471,5.0,4
9670,182512,5.0,5
9670,182534,5.0,6
9670,182549,5.0,7
9670,182563,5.0,8
9670,170285,5.0,9
9670,170287,5.0,10
9670,170114,5.0,11
9670,170122,5.0,12
9670,258056,5.0,13
9670,593,5.0,14
9670,607,5.0,15
9670,567,5.0,16
9670,825,5.0,17
9670,522889,5.0,18
9670,314,5.0,19
9670,310,5.0,20
9717,271,5.0,1
9717,188911,5.0,2
9717,181540,5.0,3
9717,181511,5.0,4
9717,181508,5.0,5
9717,181498,5.0,6
9717,181996,5.0,7
9717,181412,5.0,8
9717,181399,5.0,9
9717,181378,5.0,10
9717,188904,5.0,11
9717,181281,5.0,12
9717,181274,5.0,13
9717,188845,5.0,14
9717,181738,5.0,15
9717,536119,5.0,16
9717,532740,5.0,17
9717,536678,5.0,18
9717,167,5.0,19
9717,153,5.0,20
9748,532740,5.0,1
9748,187788,5.0,2
9748,187790,5.0,3
9748,187793,5.0,4
9748,187795,5.0,5
9748,187812,5.0,6
9748,642,5.0,7
9748,247394,5.0,8
9748,519802,5.0,9
9748,246,5.0,10
9748,278,5.0,11
9748,310,5.0,12
9748,456,5.0,13
9748,516009,5.0,14
9748,167,5.0,15
9748,187594,5.0,16
9748,502,5.0,17
9748,187484,5.0,18
9748,719,5.0,19
9748,749,5.0,20
9869,310,5.0,1
9869,512383,5.0,2
9869,177031,5.0,3
9869,177038,5.0,4
9869,177129,5.0,5
9869,177142,5.0,6
9869,139220,5.0,7
9869,177465,5.0,8
