user_id,recipe_id,predicted_rating,rank,n_missing
4470,155018,4.9381,12,3.0
4500,18914,4.9585,1,1.0
4500,174796,4.9585,2,2.0
4500,62994,4.9585,3,2.0
4500,106715,4.9585,4,3.0
4500,56746,4.9585,5,3.0
4601,68955,4.585,1,2.0
4601,97486,4.5836,2,3.0
4601,15411,4.5829,3,3.0
4601,113229,4.5827,4,3.0
4657,16531,4.7507,1,2.0
4657,52035,4.7503,2,3.0
4740,96988,4.5295,1,2.0
4740,35393,4.5126,2,2.0
4740,49172,4.5107,3,2.0
4740,13745,4.5512,4,3.0
4740,40767,4.5207,5,3.0
4753,238069,4.8572,1,2.0
5060,18914,4.8143,1,1.0
5060,9850,4.8116,2,1.0
5060,294371,4.8101,3,1.0
5060,37336,4.8123,4,2.0
5060,132052,4.8104,5,2.0
5060,9836,4.8143,6,3.0
5060,519,4.8111,7,3.0
5060,51861,4.8104,8,3.0
5523,82032,4.9005,1,1.0
5523,16531,4.9011,2,3.0
5523,93674,4.9003,3,3.0
5672,59636,4.9337,1,2.0
5672,46501,4.9337,2,2.0
5672,13269,4.9337,3,3.0
6164,204040,4.3643,1,1.0
6164,41979,4.3642,2,2.0
6164,41609,4.3642,3,2.0
6164,204386,4.3641,4,3.0
6258,155018,4.8221,1,0.0
6258,200296,4.8233,2,1.0
6258,73033,4.8228,3,1.0
6258,59636,4.8227,4,1.0
6258,294371,4.8225,5,1.0
6258,94624,4.8223,6,1.0
6258,87782,4.822,7,1.0
6258,9836,4.8238,8,2.0
6258,37336,4.8228,9,2.0
6258,8739,4.8221,10,2.0
6258,89204,4.8229,11,3.0
6258,169739,4.8224,12,3.0
6258,71373,4.822,13,3.0
6357,44833,4.8524,1,1.0
6357,9494,4.8517,2,2.0
6357,137287,4.8526,3,3.0
6357,97486,4.8523,4,3.0
6357,68955,4.852,5,3.0
6357,113229,4.8519,6,3.0
6512,18651,4.868,1,0.0
6512,84104,4.8677,2,1.0
6512,25885,4.8674,3,1.0
6512,95222,4.885,4,2.0
6512,9836,4.8676,5,2.0
6512,147494,4.8673,6,2.0
6512,174796,4.8672,7,2.0
6512,123565,4.8673,8,3.0
6512,137575,4.8672,9,3.0
6550,132765,4.9691,1,2.0
6550,69173,4.9693,2,3.0
6550,95569,4.9692,3,3.0
6550,146022,4.9691,4,3.0
6550,162873,4.9691,5,3.0
6651,95569,4.8223,1,1.0
6651,26210,4.8222,2,1.0
6651,146427,4.8221,3,1.0
6651,95222,4.847,4,2.0
6651,108522,4.8223,5,2.0
6651,106627,4.8222,6,2.0
6651,46877,4.8215,7,2.0
6651,89204,4.8302,8,3.0
6651,48532,4.8239,9,3.0
6651,73033,4.8227,10,3.0
6651,100526,4.8225,11,3.0
6651,89207,4.8218,12,3.0
6702,25885,4.6259,1,0.0
6836,13745,4.8325,1,1.0
6836,107868,4.8287,2,1.0
6836,96988,4.8358,3,2.0
6836,40767,4.8342,4,2.0
6836,13641,4.8336,5,2.0
6836,32142,4.8331,6,2.0
6836,369220,4.8298,7,2.0
6836,25885,4.8295,8,2.0
6836,97486,4.829,9,2.0
6836,190476,4.8301,10,3.0
6836,38806,4.8286,11,3.0
7108,108522,4.7943,1,0.0
7108,162873,4.7904,2,0.0
7108,200296,4.7902,3,0.0
7108,68955,4.7903,4,1.0
7108,36970,4.7908,5,2.0
7108,37413,4.7903,6,2.0
7108,59636,4.7899,7,2.0
7108,13269,4.7896,8,2.0
7108,95222,4.8521,9,3.0
7108,28667,4.7929,10,3.0
7108,46877,4.7922,11,3.0
7108,73033,4.7903,12,3.0
7308,108522,4.7545,1,2.0
7422,108522,4.5923,1,3.0
7422,162873,4.5906,2,3.0
7676,44833,4.779,1,2.0
7676,9494,4.7791,2,3.0
7676,15411,4.779,3,3.0
7802,19279,4.904,1,3.0
7802,111662,4.904,2,3.0
7802,25551,4.904,3,3.0
7802,190605,4.9039,4,3.0
8005,89204,4.629,1,3.0
8239,178227,4.5034,1,2.0
8239,82032,4.5056,2,3.0
8239,93674,4.5038,3,3.0
8239,192335,4.5035,4,3.0
8377,96988,4.793,1,1.0
8377,40767,4.7963,2,2.0
8377,190476,4.7941,3,2.0
8377,57589,4.7941,4,2.0
8377,153756,4.7939,5,2.0
8377,78579,4.7926,6,2.0
8377,16531,4.8162,7,3.0
8377,369220,4.7941,8,3.0
8377,69630,4.7928,9,3.0
8377,106251,4.7926,10,3.0
8377,38806,4.7925,11,3.0
8396,18914,4.5809,1,1.0
8396,92095,4.5803,2,1.0
8396,9836,4.5819,3,2.0
8396,26451,4.5805,4,2.0
8396,84104,4.5806,5,3.0
8396,53914,4.5803,6,3.0
8396,37336,4.5803,7,3.0
8526,108522,4.8356,1,1.0
8526,106627,4.8365,2,3.0
8526,14979,4.8356,3,3.0
8526,44666,4.8354,4,3.0
8527,62994,4.8348,1,1.0
8527,13745,4.8355,2,2.0
8527,15242,4.8349,3,2.0
8527,18914,4.8348,4,2.0
8527,174796,4.8347,5,2.0
8527,242722,4.8349,6,3.0
8527,147494,4.8347,7,3.0
8527,9973,4.8347,8,3.0
8606,18914,4.913,1,0.0
8606,37336,4.9132,2,2.0
8606,32614,4.9129,3,2.0
8606,82925,4.9127,4,2.0
8606,9836,4.9142,5,3.0
8606,25885,4.9135,6,3.0
8606,84104,4.913,7,3.0
8606,26451,4.913,8,3.0
8606,92095,4.9127,9,3.0
8629,83524,4.6515,1,1.0
8629,15411,4.6503,2,1.0
8629,5170,4.6318,3,1.0
8629,11427,4.5894,4,2.0
8629,156595,4.564,5,2.0
8629,13546,4.5632,6,2.0
8629,38041,4.5571,7,2.0
8629,82102,4.8127,8,3.0
8629,32204,4.6804,9,3.0
8629,95222,4.6396,10,3.0
8629,175071,4.5985,11,3.0
8629,13982,4.5954,12,3.0
8629,129926,4.5923,13,3.0
8629,43908,4.5762,14,3.0
8629,52272,4.5621,15,3.0
8688,89207,4.9696,1,1.0
8688,37413,4.9684,2,1.0
8688,280594,4.9657,3,1.0
8688,9836,4.9657,4,1.0
8688,59636,4.9619,5,1.0
8688,200296,4.9691,6,2.0
8688,131018,4.9633,7,2.0
8688,113299,4.9619,8,2.0
8688,73062,4.967,9,3.0
8688,68955,4.9648,10,3.0
8688,78953,4.9638,11,3.0
8688,94532,4.9627,12,3.0
8688,140878,4.9627,13,3.0
8688,91598,4.9605,14,3.0
8937,177558,4.4457,1,1.0
8937,155018,4.4455,2,2.0
9328,100526,4.8467,1,3.0
9328,42169,4.8467,2,3.0
9328,37413,4.8467,3,3.0
9328,146427,4.8467,4,3.0
9328,89207,4.8467,5,3.0
9579,108522,4.6147,1,1.0
9579,59636,4.6135,2,2.0
9579,68955,4.6133,3,2.0
9579,73033,4.6116,4,2.0
9579,61610,4.6111,5,2.0
9579,27208,4.657,6,3.0
9580,93674,4.982,1,1.0
9580,82032,4.9821,2,2.0
9580,60952,4.9821,3,3.0
9580,40767,4.9821,4,3.0
9580,209163,4.982,5,3.0
9622,83524,4.2032,1,1.0
9622,49172,4.2027,2,1.0
9622,89204,4.2112,3,2.0
9622,5170,4.2027,4,2.0
9622,9494,4.2028,5,3.0
9622,97486,4.2026,6,3.0
9622,109416,4.2024,7,3.0
9670,84104,4.8957,1,1.0
9670,137575,4.8957,2,3.0
9670,174796,4.8957,3,3.0
9717,152441,4.9499,1,0.0
9717,25885,4.9515,2,1.0
9717,26451,4.9502,3,1.0
9717,18914,4.9505,4,2.0
9717,37336,4.9502,5,2.0
9717,63689,4.9501,6,2.0
9717,57130,4.9499,7,2.0
9717,76864,4.9497,8,2.0
9717,13949,4.9497,9,2.0
9717,87782,4.9505,10,3.0
9717,261889,4.9504,11,3.0
9717,27733,4.9504,12,3.0
9717,61946,4.9502,13,3.0
9717,106715,4.9497,14,3.0
9748,104248,4.8931,1,0.0
9748,155021,4.8935,2,1.0
9748,76930,4.8942,3,2.0
9748,129926,4.8934,4,2.0
9748,108364,4.8933,5,2.0
9748,95222,4.9167,6,3.0
9748,9836,4.8946,7,3.0
9748,384800,4.8931,8,3.0
9748,26210,4.8931,9,3.0
9869,204040,4.9031,1,1.0
9869,13269,4.901,2,1.0
9869,146427,4.9005,3,1.0
9869,33561,4.9029,4,2.0
9869,41979,4.9013,5,2.0
9869,32731,4.9006,6,3.0
9869,89207,4.9005,7,3.0
10033,61610,4.9785,1,0.0
10033,89204,4.9791,2,1.0
10033,74730,4.9786,3,1.0
10033,89207,4.9785,4,1.0
10033,73488,4.9785,5,2.0
10033,69173,4.9786,6,3.0
10033,83561,4.9786,7,3.0
10033,98869,4.9785,8,3.0
10113,13745,4.9122,1,2.0
10113,113229,4.9117,2,2.0
10113,89204,4.9171,3,3.0
10113,9494,4.9118,4,3.0
10113,49172,4.9118,5,3.0
10113,14979,4.9117,6,3.0
10320,177558,4.8862,1,1.0
10320,18914,4.8858,2,2.0
10320,222188,4.8839,3,2.0
10320,24088,4.8889,4,3.0
10320,95569,4.8888,5,3.0
10332,24799,3.9177,1,2.0
10332,57130,3.9248,2,3.0
10332,16705,3.9207,3,3.0
10332,97486,3.9193,4,3.0
10404,16531,5.0,1,2.0
10404,83524,4.9951,2,2.0
10404,155018,4.9937,3,2.0
10404,74730,5.0,4,3.0
10404,19279,4.9987,5,3.0
10404,101104,4.9954,6,3.0
10404,68955,4.993,7,3.0
10404,69089,4.9926,8,3.0
10404,32710,4.9922,9,3.0
11009,15411,4.764,1,2.0
11009,27733,4.7561,2,2.0
11009,31750,4.7557,3,3.0
11009,82032,4.7535,4,3.0
11044,18914,4.8141,1,2.0
11044,25551,4.8138,2,2.0
11044,389557,4.8142,3,3.0
11044,37336,4.8142,4,3.0
11044,9850,4.814,5,3.0
11044,13949,4.8136,6,3.0
11176,9494,4.6448,1,1.0
11176,56518,4.6447,2,1.0
11176,44833,4.6445,3,1.0
11176,82032,4.6446,4,2.0
11176,15411,4.6483,5,3.0
11176,49172,4.6465,6,3.0
11176,137575,4.6447,7,3.0
11176,106715,4.6437,8,3.0
11176,89204,4.6418,9,3.0
11176,95569,4.6417,10,3.0
11295,59636,4.6708,1,1.0
11295,89207,4.671,2,2.0
11295,46501,4.6708,3,2.0
11295,74730,4.6712,4,3.0
11295,69173,4.6711,5,3.0
11297,185342,4.7265,1,0.0
11297,118761,4.7248,2,0.0
11297,18914,4.7248,3,1.0
11297,177558,4.7247,4,1.0
11297,73033,4.7265,5,2.0
11297,67256,4.7262,6,2.0
11297,166030,4.7255,7,2.0
11297,54257,4.726,8,3.0
11297,71373,4.7259,9,3.0
11297,53914,4.7259,10,3.0
11297,9836,4.7258,11,3.0
11297,51861,4.7251,12,3.0
11297,155021,4.7249,13,3.0
11297,94532,4.7249,14,3.0
11297,222188,4.7247,15,3.0
11461,28667,4.9619,1,2.0
11461,95569,4.9618,2,2.0
11461,18816,4.9622,3,3.0
11461,15411,4.9621,4,3.0
11511,59636,4.3668,1,2.0
11511,73033,4.3664,2,3.0
11811,24799,4.635,1,1.0
11811,280594,4.6331,2,2.0
11811,33914,4.633,3,2.0
11811,42780,4.6338,4,3.0
11989,242,5.0,1,3.0
12118,95569,4.8702,1,1.0
12118,238069,4.8697,2,2.0
12118,106251,4.868,3,3.0
12118,32614,4.8678,4,3.0
12118,142542,4.8673,5,3.0
12129,37413,4.6974,1,2.0
12129,27208,4.7179,2,3.0
12129,61610,4.6979,3,3.0
12330,18914,4.8754,1,3.0
12330,174796,4.8754,2,3.0
12481,242,5.0,1,3.0
12619,62994,4.7528,1,1.0
12619,174796,4.7529,2,2.0
12619,123565,4.7528,3,2.0
12619,56746,4.7528,4,2.0
12619,84104,4.753,5,3.0
12619,167707,4.7529,6,3.0
12657,40767,4.5528,1,1.0
12657,16531,4.5751,2,2.0
12657,108522,4.5538,3,2.0
12657,162873,4.5526,4,2.0
12657,77397,4.5521,5,2.0
12657,40857,4.5518,6,2.0
12657,68955,4.5557,7,3.0
12657,13641,4.5526,8,3.0
12875,93674,4.6685,1,2.0
12875,104248,4.6683,2,2.0
12875,27208,4.6769,3,3.0
12875,82032,4.6693,4,3.0
12875,9850,4.6689,5,3.0
12875,32142,4.6685,6,3.0
12875,192335,4.6682,7,3.0
12882,369220,4.7338,1,2.0
12882,40767,4.7432,2,3.0
12882,13641,4.742,3,3.0
12882,32142,4.737,4,3.0
12882,190476,4.7342,5,3.0
12882,38806,4.7272,6,3.0
12882,107868,4.7262,7,3.0
13011,204040,4.6359,1,1.0
13011,44833,4.6366,2,2.0
13011,41979,4.635,3,2.0
13011,33561,4.6359,4,3.0
13011,49172,4.6358,5,3.0
13011,113229,4.635,6,3.0
13029,177558,4.7414,1,1.0
13029,146427,4.735,2,1.0
13029,68491,4.7349,3,1.0
13029,95569,4.7536,4,2.0
13029,37336,4.7465,5,2.0
13029,73033,4.734,6,2.0
13029,24088,4.7446,7,3.0
13063,138317,4.8346,1,1.0
13063,15411,4.8366,2,3.0
13063,97486,4.8354,3,3.0
13063,9494,4.8351,4,3.0
13063,95569,4.8349,5,3.0
13063,8972,4.8346,6,3.0
13063,113229,4.8343,7,3.0
13483,108522,4.7952,1,1.0
13483,137287,4.7935,2,1.0
13483,162873,4.7953,3,2.0
13483,36970,4.7938,4,2.0
13483,97486,4.7933,5,2.0
13483,148547,4.7929,6,2.0
13483,32973,4.7924,7,2.0
13483,54257,4.8023,8,3.0
13483,8579,4.7973,9,3.0
13483,77397,4.7945,10,3.0
13483,73274,4.7932,11,3.0
13593,9850,4.9601,1,1.0
13593,25551,4.959,2,1.0
13593,16531,4.9635,3,2.0
13593,15411,4.9602,4,2.0
13593,389557,4.9601,5,2.0
13593,32142,4.9599,6,2.0
13593,19279,4.9594,7,2.0
13593,104248,4.9593,8,2.0
13593,105380,4.959,9,2.0
13593,190605,4.9589,10,2.0
13593,76930,4.9598,11,3.0
13593,8619,4.959,12,3.0
13593,114820,4.9589,13,3.0
13625,9850,4.7012,1,1.0
13625,74730,4.7015,2,2.0
13625,61610,4.7012,3,2.0
13625,27733,4.7011,4,2.0
13625,200296,4.7011,5,2.0
13625,19279,4.7016,6,3.0
13625,89207,4.7015,7,3.0
13625,83561,4.7013,8,3.0
13705,83524,4.9336,1,2.0
13705,174796,4.9336,2,3.0
13705,9973,4.9336,3,3.0
13705,56746,4.9336,4,3.0
13796,83524,4.7922,1,0.0
13796,52035,4.7641,2,1.0
13796,19279,4.7932,3,2.0
13796,13745,4.7464,4,2.0
13796,74730,4.7767,5,3.0
13796,155018,4.7573,6,3.0
13796,103243,4.7485,7,3.0
13796,69089,4.748,8,3.0
13796,107868,4.7474,9,3.0
13796,66763,4.7422,10,3.0
13933,15411,4.2302,1,1.0
13933,49172,4.2309,2,2.0
13933,96988,4.2303,3,2.0
13933,44833,4.2302,4,2.0
13933,16531,4.2465,5,3.0
13933,13745,4.2385,6,3.0
13933,9494,4.231,7,3.0
13933,97486,4.2294,8,3.0
14042,44833,4.801,1,2.0
14042,113229,4.8009,2,2.0
14042,9494,4.801,3,3.0
14042,97486,4.8009,4,3.0
14386,37336,4.4192,1,3.0
14386,59636,4.4189,2,3.0
14410,204040,4.8371,1,1.0
14410,222264,4.8358,2,1.0
14410,33561,4.837,3,2.0
14410,73033,4.8368,4,2.0
14410,5170,4.8362,5,2.0
14410,37413,4.8359,6,2.0
14410,95222,4.8555,7,3.0
14410,89204,4.846,8,3.0
14410,8579,4.8365,9,3.0
14410,281771,4.8361,10,3.0
14410,77397,4.8358,11,3.0
14433,204040,4.8762,1,2.0
14433,41979,4.876,2,2.0
14433,73033,4.8757,3,2.0
14433,33561,4.8762,4,3.0
14433,69173,4.8761,5,3.0
14433,28648,4.8757,6,3.0
14613,13745,4.3027,1,2.0
14613,43998,4.3023,2,2.0
14613,56746,4.302,3,2.0
14613,174796,4.3021,4,3.0
14613,167707,4.3021,5,3.0
14613,57535,4.302,6,3.0
14664,15411,4.7813,1,1.0
14664,339453,4.7825,2,2.0
14664,38584,4.7824,3,3.0
14664,9836,4.7816,4,3.0
14664,88885,4.781,5,3.0
14823,96988,4.8719,1,2.0
14823,27733,4.8717,2,2.0
14823,89204,4.8748,3,3.0
14823,97486,4.8731,4,3.0
14823,13546,4.8716,5,3.0
14823,35775,4.8714,6,3.0
15077,68491,4.3105,1,1.0
15077,155018,4.3106,2,2.0
15077,222166,4.3103,3,2.0
15077,294371,4.3106,4,3.0
15077,56103,4.3102,5,3.0
15239,95222,4.7325,1,2.0
15239,9836,4.7279,2,3.0
15271,242,5.0,1,3.0
15381,177558,4.384,1,1.0
15381,24088,4.3847,2,3.0
15502,192,5.0,1,3.0
15502,242,5.0,2,3.0
15511,93674,4.7877,1,3.0
15511,178227,4.7874,2,3.0
15511,32253,4.7874,3,3.0
15521,95222,4.7798,1,1.0
15521,204040,4.7786,2,1.0
15521,81211,4.7766,3,1.0
15521,59636,4.7759,4,1.0
15521,9836,4.7803,5,2.0
15521,33561,4.7786,6,2.0
15521,282927,4.7782,7,2.0
15521,118761,4.7769,8,2.0
15521,41979,4.7767,9,2.0
15521,53914,4.7767,10,2.0
15521,128566,4.7763,11,2.0
15521,211499,4.7774,12,3.0
15521,166030,4.7767,13,3.0
15521,11107,4.7764,14,3.0
15521,200296,4.7763,15,3.0
15572,137575,4.1514,1,2.0
15572,174796,4.1491,2,2.0
15572,49172,4.1523,3,3.0
15572,44833,4.15,4,3.0
15572,62994,4.1491,5,3.0
15572,56746,4.149,6,3.0
15609,108522,4.7713,1,3.0
15609,15411,4.771,2,3.0
15694,74730,4.8082,1,0.0
15694,204040,4.8106,2,2.0
15694,41979,4.8083,3,2.0
15694,61610,4.8057,4,2.0
15712,242,5.0,1,2.0
15712,153,5.0,2,3.0
15718,41979,4.752,1,2.0
15718,139989,4.7515,2,2.0
15718,204040,4.7526,3,3.0
15718,44833,4.7516,4,3.0
15820,84104,4.8848,1,2.0
15820,137575,4.8848,2,2.0
15820,18914,4.8847,3,2.0
15820,174796,4.8848,4,3.0
15820,62994,4.8847,5,3.0
15851,40767,4.509,1,3.0
15851,89204,4.4974,2,3.0
15851,106251,4.4797,3,3.0
15851,78579,4.4758,4,3.0
15851,38806,4.4755,5,3.0
15892,18914,4.1664,1,1.0
15892,62994,4.1613,2,2.0
15892,25885,4.1658,3,3.0
15892,174796,4.1622,4,3.0
15892,31750,4.1622,5,3.0
15913,103966,4.8599,1,1.0
15913,15411,4.8661,2,3.0
15913,31750,4.8613,3,3.0
16140,18914,4.8448,1,2.0
16140,174796,4.8448,2,2.0
16140,62994,4.8447,3,2.0
16140,167707,4.8448,4,3.0
16140,106715,4.8448,5,3.0
16140,13745,4.8447,6,3.0
16140,84104,4.8447,7,3.0
16140,56746,4.8447,8,3.0
16408,15411,4.4223,1,1.0
16408,13745,4.4217,2,1.0
16408,9494,4.4214,3,3.0
16408,44833,4.4213,4,3.0
16408,77397,4.4211,5,3.0
16408,49172,4.421,6,3.0
16408,113229,4.421,7,3.0
16459,106251,4.6647,1,1.0
16459,96988,4.667,2,2.0
16459,78579,4.6647,3,2.0
16459,44263,4.6646,4,2.0
16459,57589,4.6735,5,3.0
16459,25885,4.665,6,3.0
16510,51516,4.7506,1,1.0
16510,83524,4.7507,2,2.0
16510,42547,4.7506,3,2.0
16510,96111,4.7505,4,2.0
16510,62702,4.7505,5,2.0
16510,28603,4.7505,6,2.0
16510,155018,4.7507,7,3.0
16510,63860,4.7506,8,3.0
16510,55045,4.7505,9,3.0
16510,65423,4.7505,10,3.0
16510,146621,4.7505,11,3.0
16582,204040,4.78,1,1.0
16582,139989,4.779,2,1.0
16582,41979,4.7795,3,2.0
16582,44833,4.7793,4,3.0
16582,89204,4.7788,5,3.0
16667,27208,3.6095,1,0.0
16667,146427,3.6066,2,2.0
16667,26210,3.6065,3,3.0
16667,131018,3.6064,4,3.0
16758,40857,3.4242,1,3.0
16758,108522,3.424,2,3.0
16777,9836,4.8023,1,2.0
16777,87782,4.8025,2,3.0
16777,37336,4.8022,3,3.0
16777,107868,4.8021,4,3.0
16777,89204,4.8019,5,3.0
16827,123565,4.7544,1,2.0
16827,174796,4.7546,2,3.0
16827,62994,4.7545,3,3.0
16827,43998,4.7544,4,3.0
16827,16365,4.7544,5,3.0
17206,15411,4.7511,1,2.0
17206,9494,4.7509,2,2.0
17206,113229,4.7508,3,2.0
17206,73274,4.7508,4,3.0
17608,49172,4.822,1,1.0
17608,9494,4.8219,2,2.0
17608,137575,4.8215,3,2.0
17608,93674,4.8214,4,2.0
17608,59442,4.8212,5,2.0
17608,89204,4.8262,6,3.0
17608,15411,4.8228,7,3.0
17608,192335,4.8214,8,3.0
17608,46019,4.8212,9,3.0
17803,139989,4.7672,1,0.0
17803,204040,4.7857,2,1.0
17803,16531,4.7703,3,1.0
17803,25885,4.7672,4,1.0
17803,33561,4.7854,5,2.0
17803,243427,4.7768,6,2.0
17803,41979,4.7761,7,2.0
17803,9836,4.7665,8,2.0
17803,443166,4.7656,9,2.0
17803,413686,4.7638,10,3.0
17984,15411,4.2311,1,2.0
17984,9494,4.2319,2,3.0
17984,97486,4.231,3,3.0
17984,49172,4.231,4,3.0
17984,113229,4.2306,5,3.0
18344,139989,4.7581,1,1.0
18344,83524,4.7572,2,1.0
18344,62994,4.7568,3,1.0
18344,13745,4.7624,4,3.0
18344,18914,4.7579,5,3.0
18344,204040,4.7575,6,3.0
18344,174796,4.757,7,3.0
18344,9973,4.7569,8,3.0
18344,56746,4.7565,9,3.0
18391,89204,4.8117,1,2.0
18391,41979,4.8093,2,2.0
18391,172546,4.8075,3,2.0
18391,204040,4.8108,4,3.0
18391,33561,4.8108,5,3.0
18391,243279,4.8076,6,3.0
18391,378869,4.8075,7,3.0
18424,15411,4.8355,1,1.0
18424,82032,4.8349,2,2.0
18424,131018,4.8349,3,2.0
18424,162873,4.835,4,3.0
18510,89204,4.2235,1,3.0
18510,108522,4.2225,2,3.0
18510,97486,4.2217,3,3.0
18510,28648,4.2217,4,3.0
18510,15411,4.2214,5,3.0
18551,157475,4.7254,1,1.0
18551,155018,4.7248,2,2.0
18551,174796,4.7247,3,2.0
18551,9973,4.7246,4,2.0
18551,62994,4.7246,5,2.0
18551,35393,4.7256,6,3.0
18551,25885,4.7251,7,3.0
18551,26370,4.725,8,3.0
18649,24799,4.9242,1,0.0
18649,27733,4.925,2,2.0
18649,57130,4.9248,3,2.0
18649,134725,4.9242,4,2.0
18649,9836,4.9245,5,3.0
18649,16705,4.9245,6,3.0
18649,29155,4.9242,7,3.0
18660,15411,4.8258,1,1.0
18660,73033,4.8215,2,1.0
18660,146427,4.8203,3,1.0
18660,69173,4.8241,4,2.0
18660,108522,4.8227,5,2.0
18660,106627,4.8227,6,2.0
18660,26210,4.8203,7,2.0
18660,42169,4.8212,8,3.0
18660,28648,4.8212,9,3.0
18660,53198,4.821,10,3.0
18742,82032,4.5907,1,2.0
18742,93674,4.5888,2,2.0
18742,178227,4.5878,3,2.0
18742,250764,4.5878,4,3.0
18745,93,5.0,1,2.0
18745,192,5.0,2,2.0
18745,49,5.0,3,3.0
18745,167,5.0,4,3.0
18745,242,5.0,5,3.0
18931,18914,4.454,1,1.0
18931,25885,4.4537,2,3.0
18931,174796,4.452,3,3.0
19051,18914,4.7525,1,1.0
19051,34382,4.7497,2,1.0
19051,177558,4.747,3,1.0
19051,37336,4.7485,4,2.0
19051,24088,4.7481,5,2.0
19051,222188,4.7448,6,2.0
19051,95222,4.7522,7,3.0
19051,65340,4.7436,8,3.0
19129,49172,4.8836,1,1.0
19129,15411,4.8833,2,2.0
19129,44833,4.8829,3,2.0
19129,16531,4.8837,4,3.0
19129,9494,4.8833,5,3.0
19129,44666,4.8825,6,3.0
19129,113229,4.8825,7,3.0
19152,44833,4.7539,1,2.0
19152,96988,4.7534,2,2.0
19152,9494,4.754,3,3.0
19152,174796,4.7536,4,3.0
19166,28648,4.9739,1,2.0
19166,13269,4.9739,2,3.0
19166,162873,4.9739,3,3.0
